	pval	sigma2	beta	within_variance	shared_beta	selection	Vg	average_ED	average_Vm	color	weight	Vg/Vm
Cre10.g440050	0.0884612233885421	28.4827755896133	1.1651466964219	33.18661188316427	24.8057395401286	stabilizing	0.5668690772909836	0.0730482339763655	0.0011321984956277	lightgrey	0.1	500.6799421480478
Cre10.g439850	0.0018317974438288	6.53547669884972	0.362326480739271	2.3679762722477276	24.8057395401286	directional	0.1357622162229878	0.0707646729007218	0.0015986076352555	red	1.5	84.92528950125363
Cre10.g439650	0.0711932377635384	30.5841099887047	0.483685965777773	14.793104777340266	24.8057395401286	stabilizing	0.0874677508781683	0.0781912619557113	0.0016640517434981	lightgrey	0.1	52.56311963851391
Cre10.g439550	0.00882847329199	6.34048794532555	0.602856229623008	3.822402656689094	24.8057395401286	directional	0.1673615049794254	0.1010205601266478	0.001627563706555	red	0.5	102.82946486541711
Cre10.g439450	0.43631351990702	61.4922791435115	1.39653316591412	85.87600727156293	24.8057395401286	stabilizing	2.2888590777958933	0.2278907137846647	0.0014123583836181	lightgrey	1.1	1620.5936852461082
Cre10.g439350	0.128833578402152	19.4834406083761	0.750986064887546	14.631792392954583	24.8057395401286	stabilizing	0.3536751918402283	0.0714354528440699	0.0013045170871412	lightgrey	0.1	271.11579857899306
Cre10.g439200	1.262079443454e-06	103.82167654615	0.128499399461582	13.34102308727489	24.8057395401286	directional	0.3316121805444629	0.0823419623086989	0.0020078161073947	red	2.0	165.16063364724965
Cre10.g439150	0.0044559381763917	34.2651925367308	0.175461513949234	6.012222558256781	24.8057395401286	directional	0.2903946754879272	0.0479004253201067	0.0021156424110326	red	1.0	137.26075539684032
Cre10.g439100	0.0531413798020711	20.4068790549791	0.298445397927424	6.090339140020053	24.8057395401286	stabilizing	0.1535791849331826	0.0450152607678823	0.0020507739741127	lightgrey	0.1	74.88840158488509
Cre10.g439050	0.0552509934383552	18.4155716953136	0.438088699980605	8.067653863399562	24.8057395401286	stabilizing	0.2560813047197688	0.0648021232021147	0.0014820871509263	lightgrey	0.1	172.78424184415792
Cre10.g438750	0.0090307482628424	1390.71239812726	0.239254301775381	332.7339237843033	24.8057395401286	directional	0.2052241360256629	0.0652291300357005	0.0008704394341121	red	0.5	235.77072451342204
Cre10.g438100	0.0442744088951389	34.4521371938331	0.869526946680241	29.957061660762463	24.8057395401286	directional	0.2617608988694684	0.0723173529582169	0.0015972223680131	red	0.0	163.88506955051704
Cre10.g437250	0.0012354359535122	586.510670193984	0.272032046503579	159.5496979090551	24.8057395401286	directional	1.86652352482754	0.1808797533295628	0.0015675023431231	red	1.5	1190.7628291697918
Cre10.g437100	0.0171514539815878	26.1694816649161	0.509893484332587	13.343648189301819	24.8057395401286	directional	0.1152314926549456	0.0948286268186911	0.0016006395902843	red	0.5	71.99090498222563
Cre10.g436850	0.209823273627301	31.0002748388745	0.814227955142628	25.241290390916248	24.8057395401286	stabilizing	0.2405496253205897	0.0684648615017642	0.0017766887132657	lightgrey	0.1	135.39210528243842
Cre10.g436800	0.187697525976735	18.9534620224154	1.13026880231561	21.422506819809854	24.8057395401286	stabilizing	0.9786060712891224	0.1939447124548438	0.0017324124901258	lightgrey	0.1	564.880521738827
Cre10.g436500	0.0097221324376024	48.663281938956	0.289828894612443	14.104025212581279	24.8057395401286	directional	0.1741761129110514	0.1335472840279601	0.0018236829150575	red	0.5	95.50789310627484
Cre10.g436350	0.0333108704049407	110.575658451132	0.871757870882844	96.39520058282739	24.8057395401286	directional	0.548223780644194	0.1157286357575459	0.001129192532926	red	0.0	485.50071370346285
Cre10.g436050	0.248104311037966	22.2643169350415	1.41676775085966	31.543366228485382	24.8057395401286	stabilizing	0.7747832534135893	0.0832730980568379	0.002146299147815	lightgrey	0.6	360.98567816249795
Cre10.g436000	1.34185636041157e-05	18.605035953563	0.306171050562797	5.696323403660993	24.8057395401286	directional	0.3926739839432226	0.1037433837927558	0.0020335090342731	red	2.0	193.10166678634315
Cre10.g435850	0.110043683335701	24.6987478959873	1.06989014493822	26.42494696623041	24.8057395401286	stabilizing	0.4309979765874221	0.115081280888894	0.0016823745580613	lightgrey	0.1	256.18431669823076
Cre10.g435550	0.434412800531414	6.70004509494785	2.31603590318694	15.517544992870771	24.8057395401286	stabilizing	0.2145791551418436	0.0586266144595376	0.0012800220362272	lightgrey	1.1	167.63707894772247
Cre10.g434800	6.677485033586e-10	60.6359983349399	0.0481166326344913	2.917600056307929	24.8057395401286	directional	0.1040580862894786	0.0668094002828774	0.0013743017375602	red	2.0	75.71705939498635
Cre10.g434750	2.67911802076873e-08	62.589263094045	0.107001838339563	6.69716621138138	24.8057395401286	directional	0.0983392880694332	0.0730861782313613	0.0015195371123351	red	2.0	64.71660828231661
Cre10.g434250	0.0843765294791936	24.4866693095326	0.405346750546905	9.925591836335666	24.8057395401286	stabilizing	0.2689344964530771	0.0549188217824666	0.0015140332453712	lightgrey	0.1	177.62786733731306
Cre10.g434200	0.182414073700558	16.7813868490426	0.48473525445076	8.134529824307302	24.8057395401286	stabilizing	0.1935315745620517	0.0492500078008841	0.0011974559590812	lightgrey	0.1	161.61894981970545
Cre10.g433900	0.0018241110773461	25.2403085971891	0.323855628712212	8.174216009632925	24.8057395401286	directional	0.0378254753889432	0.072358522204998	0.0014035680878062	red	1.5	26.94951225919153
Cre10.g433600	0.157814993849492	27.6373039106243	1.29142223149728	35.69142868882694	24.8057395401286	stabilizing	0.058027780920525	0.1209198536708149	0.001334606170754	lightgrey	0.1	43.47932910256333
Cre10.g433450	0.291156619576477	12.6669124684988	1.47086290236958	18.631291637477567	24.8057395401286	stabilizing	0.639838233332949	0.0993645530049487	0.0014085104027348	lightgrey	0.6	454.26589117881036
Cre10.g432900	0.0076373238949427	22.6695961755609	0.521723946439529	11.827271180904088	24.8057395401286	directional	0.283102917224356	0.0797914727755579	0.0011016742403518	red	1.0	256.9751627613187
Cre10.g432850	0.0283297988834807	10.6382806844875	0.94233012113828	10.02477232611613	24.8057395401286	directional	0.3528416015726732	0.0728622355261468	0.0009151383116686	red	0.0	385.56095518427827
Cre10.g432800	1.07114992686715e-06	42.3984272403359	0.185195563133475	7.852000608747673	24.8057395401286	directional	0.2294416845161387	0.0734220668330632	0.0013689073952319	red	2.0	167.60935423047377
Cre10.g432550	0.0090729716027788	115.700478396141	0.268914543408019	31.113541319987622	24.8057395401286	directional	0.3067984315898662	0.1502378824829185	0.0017955531758517	red	0.5	170.865689591365
Cre10.g432200	5.30912663633611e-05	21.5024599265147	0.119557805672769	2.570786925380747	24.8057395401286	directional	0.1974680189562694	0.1309470437910141	0.0014163489568347	red	2.0	139.42045708677398
Cre10.g432050	0.0346165146194141	57.4515954238834	0.273228973684583	15.697440454209545	24.8057395401286	directional	0.2472330741375417	0.0794261240631534	0.0015625865717558	red	0.0	158.22040110055363
Cre10.g431950	0.207391412098925	24.1146438719497	1.8792818676668	45.31821297379738	24.8057395401286	stabilizing	0.1280131035434895	0.0959178766060666	0.0010709373516365	lightgrey	0.1	119.53369947165686
Cre10.g431850	0.0003022241026554	24.4574333052123	0.314338884622847	7.6879223058981045	24.8057395401286	directional	0.557297921968481	0.1340883621357952	0.0018004206562234	red	1.5	309.5376183571904
Cre10.g431550	8.463602764325511e-09	61.7310992108504	0.114418311046275	7.063168110735543	24.8057395401286	directional	0.2397314071682215	0.0932184053574668	0.0011757870067253	red	2.0	203.89016530800134
Cre10.g431400	0.0037808502506977	111.98358434496	0.164491193725464	18.420313466558653	24.8057395401286	directional	0.2669031844318111	0.0738028089484308	0.0015679008437754	red	1.0	170.22963249967145
Cre10.g431150	0.188094667603213	77.3557220016953	0.448529055267706	34.69628890897169	24.8057395401286	stabilizing	0.1160079888262771	0.0687922336087056	0.0014740657129073	lightgrey	0.1	78.69933328648865
Cre10.g430501	0.0051882601160272	200.403966969384	0.531745323522567	106.56387225134091	24.8057395401286	directional	0.2162064173306327	0.0844356793562403	0.0011419690826897	red	1.0	189.32773278011862
Cre10.g430450	7.27561027001304e-05	33.2626431674266	0.157164934872589	5.2277211470987694	24.8057395401286	directional	0.0447088759704801	0.0591908862368839	0.0010646698857589	red	2.0	41.99318170684567
Cre10.g430400	0.0892453707573328	1486.78597577152	0.367286396774736	546.0762638163316	24.8057395401286	stabilizing	0.199543034453541	0.1040386088152091	0.0013734633298872	lightgrey	0.1	145.28457375700674
Cre10.g430350	0.0011381134811743	58.9378323136513	0.292188269587682	17.22094323697474	24.8057395401286	directional	0.4062155638128045	0.0703140115615031	0.0007620398133951	red	1.5	533.0634393011578
Cre10.g430150	0.259248012443936	17.9736265547381	1.91877969633075	34.48742970266267	24.8057395401286	stabilizing	0.7291263608622733	0.1395481295620448	0.0011084582582944	lightgrey	0.6	657.7842290463784
Cre10.g430100	0.0020063371621281	26.294882189537	0.270763032840526	7.119682049823369	24.8057395401286	directional	0.0776267401672625	0.1009229975858852	0.0012462930984202	red	1.0	62.286102896390965
Cre10.g430050	0.0049316644108782	8.01973229430604	0.697657794639653	5.595028746045957	24.8057395401286	directional	0.2896210139551806	0.0729104812625259	0.0014140543207373	red	1.0	204.81604540069557
Cre10.g429100	1.49914420881706e-06	48.0991479161784	0.194106766706264	9.336370083335726	24.8057395401286	directional	0.065062029524705	0.0968488223523737	0.0023346069803467	red	2.0	27.86851494594734
Cre10.g428900	0.0365706462174454	35.6817841905506	0.44416861704417	15.84872873758539	24.8057395401286	directional	0.3279776529710738	0.1012036059316544	0.0012805397408147	red	0.0	256.1245407053194
Cre10.g428664	0.204811852166148	13.0964457088865	1.91614250733756	25.09465631783601	24.8057395401286	stabilizing	0.2732049231714196	0.0803496969149979	0.0012510478438053	lightgrey	0.1	218.38087529923303
Cre10.g428500	4.44324513269458e-05	27.3132307821263	0.260407691983665	7.112575388590702	24.8057395401286	directional	3.2025366560571804e-10	0.1058667831622452	0.0015598071723113	red	2.0	2.0531618990517316e-07
Cre10.g428100	0.203181170479428	36.1679678965886	1.79556359077828	64.94188630755218	24.8057395401286	stabilizing	6.436105878402221e-07	0.1150456301122602	0.0018176425939357	lightgrey	0.1	0.0003540908372127365
Cre10.g427700	0.0005009169312076	37.5467083779875	0.217629872663524	8.171285363235889	24.8057395401286	directional	0.0624738604914456	0.0635409736342782	0.0016531967011896	red	1.5	37.78973212715155
Cre10.g427600	0.1035882149784	10.5471049169703	1.07713004329317	11.360603575833826	24.8057395401286	stabilizing	2.2117441081826435e-10	0.0911424196988048	0.0018330973619103	lightgrey	0.1	1.2065611757128655e-07
Cre10.g427550	0.0732558076391779	23.7010910246929	0.893353514358477	21.17345296103956	24.8057395401286	stabilizing	0.1236233498924203	0.0677816687090816	0.0016918587863768	lightgrey	0.1	73.06954391693995
Cre10.g427350	0.0048138638641364	30.6694612856054	0.700029625369368	21.469531494042684	24.8057395401286	directional	0.3468362111674647	0.116219923323353	0.0012594198159801	red	1.0	275.393642982782
Cre10.g427250	0.0038548124303912	42.4939647171599	0.227981276508644	9.687828320131393	24.8057395401286	directional	0.3314501843559559	0.0765837481715272	0.0020627730587405	red	1.0	160.68184667795435
Cre10.g427150	0.000303505847215	14.0834818528283	0.342510467101382	4.823739947826057	24.8057395401286	directional	0.1201387996342904	0.0888850860733962	0.0015439981264308	red	1.5	77.81019780898994
Cre10.g427050	0.0097819169481842	156.372476734494	0.481756905083873	75.33352043190976	24.8057395401286	directional	0.1803322706274557	0.0875634675450236	0.0016629841499287	red	0.5	108.4389593461774
Cre10.g427000	0.151306693169544	14.5075367638154	1.24370864888653	18.043148947196514	24.8057395401286	stabilizing	0.2267876763988209	0.1179133767786466	0.0015648650220479	lightgrey	0.1	144.92475274450794
Cre10.g426750	0.0088554807007297	35.318795961422	0.247507227739042	8.74165727549243	24.8057395401286	directional	0.1141249010451076	0.1218834259045172	0.001625352654078	red	0.5	70.21547032194454
Cre10.g426600	0.0166358750075162	33.0716144420558	0.223184291388572	7.381064834326287	24.8057395401286	directional	0.4365536945000869	0.1077841392607852	0.0014365785056708	red	0.5	303.88432847687733
Cre10.g426350	0.0057697595754122	12.6651293124515	0.674094440358533	8.537493255945446	24.8057395401286	directional	0.8994592772137383	0.1385100861625152	0.0009564283338233	red	1.0	940.435624296251
Cre10.g426250	0.0096237861964886	33.7243768374678	0.472732102452708	15.942595566283561	24.8057395401286	directional	0.0380390254314747	0.0972912338657767	0.0010990920201143	red	0.5	34.60950014678374
Cre10.g425900	0.371065134005092	78.2303057682267	1.93417957925055	151.3114598954306	24.8057395401286	stabilizing	2.775336623293459	0.1596280479502635	0.0027708749831427	lightgrey	0.6	1001.6101917906445
Cre10.g425850	0.0580801066527892	115.966535953639	1.02973951638157	119.41532464934616	24.8057395401286	stabilizing	2.8721604447977374	0.2083706437772403	0.0018229597048109	lightgrey	0.1	1575.547960395358
Cre10.g425750	0.460680924397329	61.3900195422354	2.85122137173341	175.03653572995327	24.8057395401286	stabilizing	0.4586687988450715	0.083324392732797	0.0014625199481356	lightgrey	1.1	313.6154138818934
Cre10.g424600	0.265418532422546	12.9116519750198	2.20340481970333	28.44959619209065	24.8057395401286	stabilizing	0.2613516197178128	0.1035077584175744	0.0013358190492686	lightgrey	0.6	195.64896896844706
Cre10.g424500	0.0232446087077909	24.6447746646034	0.860012513512209	21.194814604247576	24.8057395401286	directional	0.3998247836337342	0.128278504277308	0.0024887850377518	red	0.0	160.6505895723758
Cre10.g424450	1.55169721638928e-08	57.5227841812457	0.0940705319304786	5.411198906051903	24.8057395401286	directional	0.1176997208322544	0.1283328431134824	0.0018444775321568	red	2.0	63.811956925615014
Cre10.g424300	0.100724356653794	24.6963516009349	1.30860759788082	32.31783334491956	24.8057395401286	stabilizing	2.077764115253929e-09	0.0787583189938222	0.0013905664854698	lightgrey	0.1	1.4941853819754334e-06
Cre10.g424250	0.164042817222108	8.15717239568496	1.65850776707714	13.528733775630746	24.8057395401286	stabilizing	0.5763590969643004	0.0577229317879876	0.0011173800973173	lightgrey	0.1	515.8129255640689
Cre10.g424100	0.0397712652215078	18.4262609458081	0.977577452806542	18.013097240151744	24.8057395401286	directional	0.7263101279275291	0.0840029522638622	0.0011133459802819	red	0.0	652.3669558169391
Cre10.g423650	0.0020759201500977	29.4012338607666	0.559436642663596	16.448127561234504	24.8057395401286	directional	0.6683088020175565	0.1009228959803524	0.001198679793306	red	1.0	557.537388842051
Cre10.g423600	0.0024578539170775	47.9255879505822	0.615393507608272	29.493095673097518	24.8057395401286	directional	0.3306584360011425	0.1060553434032766	0.0007414611601832	red	1.0	445.9551676576605
Cre10.g423500	0.0015421396754056	56.2245999559063	0.339882981319063	19.109784656485093	24.8057395401286	directional	0.7182604561652871	0.0703845385544037	0.0014154554492246	red	1.5	507.4412314133639
Cre10.g423400	0.0050836679826221	36.8214897838771	0.493795961937824	18.18230296781335	24.8057395401286	directional	0.3575843541993698	0.1207096058571022	0.001147458580868	red	1.0	311.631600618537
Cre10.g422850	0.013197216557794	23.9815550688143	0.774194219671191	18.56638131300238	24.8057395401286	directional	0.3069058314489594	0.1317459482740072	0.0014819901674099	red	0.5	207.09032907103833
Cre10.g422750	0.337953442277613	32.6897159865001	2.055042307021	67.17874935675843	24.8057395401286	stabilizing	1.3218707190527723	0.1456230673190982	0.0017066417780911	lightgrey	0.6	774.5449197495335
Cre10.g422700	0.0012934532220745	39.3080697271105	0.394606883946665	15.511234908973309	24.8057395401286	directional	0.0732618758954696	0.0662407348790328	0.0008413321211688	red	1.5	87.07842485996177
Cre10.g422600	0.0010505219615364	19.8500352597133	0.211800844766563	4.204254236653339	24.8057395401286	directional	0.0766137543799466	0.0583434148982099	0.0018252440445916	red	1.5	41.974526423993346
