CINC	CSCH	k0	k4	sites
g668	g2424	0.0902146244058764	0.6412426545077694	304.0
g11599	g2425	0.0065217802256654	-0.0	238.0
g3787	g2428	0.6052755046434355	1.4396946305534553	2468.0
g3785	g2429	0.0792558285911673	0.4516315517656639	2858.0
g3783	g2434	0.031710812829951	0.22716467655916117	3111.0
g3780	g2435	0.0752919049672199	0.48155555830496055	3186.0
g3779	g2436	0.141595553474679	0.6577652460339891	1114.0
g3778	g2437	0.0841528912978294	0.3490882837787483	5159.0
g3773	g2439	0.1134707510416318	0.37993224419049965	5939.0
g3776	g2440	0.0555809791152913	0.32952499483788433	868.0
g3775	g2441	0.2661348513358209	0.7366048246005376	16769.0
g3774	g2443	0.244066800325971	0.566130562173964	341.0
g3772	g2444	0.2639477495804463	0.8541646408545369	1210.0
g3771	g2445	0.0063329688708121	0.13264900830734266	1730.0
g3770	g2446	0.0987517777902403	0.5876484315211606	870.0
g9620	g2447	0.0970865658542595	0.5764088985331177	891.0
g9621	g2448	0.1157952273174925	0.5538908500483977	4671.0
g9622	g2449	0.0844732805602166	0.4862224607959452	1644.0
g9623	g2450	0.0773360884171563	0.3946715789270142	987.0
g9625	g2453	0.1614510922041609	0.5936249692952752	1827.0
g9626	g2454	0.2256909392676704	0.8201130542258928	1518.0
g9627	g2455	0.0855415274244591	0.4408399986765892	882.0
g9628	g2456	0.0044826431538306	0.24710940084768174	1393.0
g9629	g2457	0.0631952577133048	0.3578059803647158	575.0
g9630	g2458	0.0317066123611787	0.13076504035858336	913.0
g9632	g2461	0.0875263463050001	0.2508541769659094	1877.0
g9633	g2462	0.0551661801053805	0.33575433644633307	3053.0
g9634	g2463	0.0992635886135054	0.32666823720083205	1437.0
g9635	g2464	0.0734531512400293	0.3638493831315267	1025.0
g9636	g2465	0.1656460538304142	0.4512794886694935	2131.0
g9639	g2466	0.2236981363367383	0.5541756110661372	2395.0
g9641	g2469	0.0798250746429538	0.3623370317536727	2824.0
g9643	g2472	0.3097735113686102	0.5844441542840081	1861.0
g9647	g2473	0.106929226801615	0.40855819103634017	3113.0
g9650	g2474	0.0588662705559744	0.3708475292251586	2363.0
g9651	g2475	0.0714218100691383	0.4297080688981426	607.0
g9652	g2476	0.1868285817172195	0.6187313223693384	5058.0
g9653	g2477	0.00986064270678	0.15110007271494985	13281.0
g9654	g2479	0.1862081621933689	0.6721047670935723	7121.0
g9655	g2480	0.0045468462994164	0.16429017454701347	1703.0
g14420	g2482	0.2135648449012802	0.9210924484186642	4309.0
g9656	g2483	0.0308130625274061	0.28461721627867775	403.0
g9657	g2484	0.1497492526889453	0.5775811662720554	344.0
g9660	g2485	0.2590779388801972	0.7896675294975108	1525.0
g9661	g2486	0.0961093670189475	0.4408399986765892	2314.0
g9662	g2487	0.2753628070149027	0.9231132856856465	2783.0
g9663	g2489	0.0811974564868407	0.48360692764635543	10713.0
g9665	g2490	0.1490030210966131	0.627531560658304	852.0
g9666	g2491	0.12829830170199	0.40506570623626614	1314.0
g9667	g2492	0.106410440426583	0.5344807314307098	1166.0
g9668	g2493	0.0626488531448725	0.4293893945784979	1525.0
g9669	g2494	0.0675262986225385	0.5384504696568009	837.0
g9670	g2497	0.2136445189520663	0.8317990091401491	2429.0
g9671	g2499	0.0338562417485786	0.3666350377854116	1080.0
g9673	g2500	0.0617632763713647	0.6654773962506771	393.0
g9674	g2501	0.1141179666224073	0.5619017073402194	3347.0
g9675	g2502	0.005943341068269	0.33847698474272314	3323.0
g604	g2516	0.120494557220725	0.8185401177803009	6709.0
g603	g2517	0.0517446536152135	0.4483777505667153	497.0
g602	g2518	0.0385559750336331	0.4446471134504848	921.0
g601	g2519	0.0376100593442334	0.4849703736937894	972.0
g600	g2520	0.0786059075949374	0.40731486448815923	203.0
g599	g2521	0.0185900842368418	0.3585268507072497	1083.0
g598	g2522	0.1073256327305049	0.6196984351623266	1291.0
g597	g2523	0.0767488435401667	0.46589452047621815	2246.0
g596	g2524	0.3787193857115442	0.8052082398470195	773.0
g595	g2525	0.0612585232607003	0.3809578330433264	446.0
g594	g2526	0.0965185293153912	0.7451831692288424	2878.0
g591	g2527	0.0760397437853643	0.6657041879064722	1635.0
g590	g2529	0.0173820062609423	0.33657143539611645	881.0
g589	g2530	0.0359781208395222	0.2897029956390129	654.0
g588	g2531	0.0304610393656426	0.4649869535269552	619.0
g587	g2532	0.0686289920060135	0.45229733077076933	2896.0
g586	g2533	0.0832647145892293	0.8554323658253564	2640.0
g585	g2534	0.019557822697649	0.28235817842618405	374.0
g584	g2535	0.0187509766540629	0.5416010380748982	331.0
g583	g2536	0.0103612322906295	0.1840347695708186	1610.0
g582	g2539	0.0387182740539803	0.4862224607959452	562.0
g581	g2540	0.092424480317961	0.34981935592338864	839.0
g580	g2541	0.1556066969327551	0.5262981931885026	2193.0
g579	g2542	0.0495463130085694	0.23383471802313102	1307.0
g578	g2543	0.1164438724232417	0.4932303690772767	2678.0
g577	g2544	0.0351146635175752	0.2002661681146979	901.0
g576	g2545	0.0757105732227074	0.23768378307503948	1704.0
g575	g2546	0.2204423391310092	0.7593588672148792	4445.0
g574	g2547	0.1288298959084671	0.6056681488032671	1267.0
g573	g2548	0.0480760549891621	0.4383196938686231	10630.0
g572	g2549	0.0164390142807347	0.34464924703383015	903.0
g571	g2550	0.0269328759793281	0.6445369497017067	272.0
g570	g2551	0.0309322189005368	0.511627591446596	797.0
g569	g2552	0.038021839747332	0.5341752348378644	1583.0
g568	g2553	0.1019492656215455	0.6328149964061087	3463.0
g567	g2554	0.0396229302798277	0.3376733414834033	5292.0
g566	g2555	0.0053667491965591	0.3326193777730526	295.0
g565	g2556	0.0722704500517325	0.48943999359677587	782.0
g564	g2557	0.0998148403472025	0.6050264100801057	977.0
g563	g2558	0.2939323168160923	0.9305211017114119	1230.0
g562	g2559	0.1086530667053488	0.48754769581772506	2088.0
g561	g2560	0.041752251740512	0.3082514101299721	3612.0
g560	g2561	0.0387417169568388	0.3261376352009313	2606.0
g559	g2567	0.217565740919727	0.6161889630872847	3302.0
g557	g2568	0.273772658877	0.6365256578270965	2774.0
g556	g2569	0.054285762174654	0.4276461536914111	2784.0
g555	g2570	0.0810522437476911	0.5327251948396461	3664.0
g554	g2571	0.1079279914727795	0.5072550466826731	5543.0
g553	g2572	0.0572965726959906	0.48803410344435094	1111.0
g552	g2573	0.1000616534296572	0.3349894998860842	1322.0
g551	g2574	0.0431209535996837	0.2772667012071606	785.0
g550	g2575	0.0630141420398819	0.5841314262486212	1118.0
g549	g2576	0.2045646211180698	0.5421172115295464	335.0
g548	g2577	0.0834192263326682	0.42036091065888853	1448.0
g547	g2578	0.0127198687825569	0.18445355343339428	851.0
g546	g2579	0.0154758622793076	0.3532072781157536	715.0
g545	g2580	0.0263497311369335	0.10813673590977545	2177.0
g544	g2581	0.0961907516427591	0.48440476280725386	1143.0
g543	g2582	0.0186809159347219	0.40573007784460724	1245.0
g542	g2583	0.0031645616570311	0.18570804025756632	1430.0
g541	g2584	0.0845966206090083	0.5072223676560672	1095.0
g540	g2585	0.0769282160775019	0.35712951020433803	6127.0
g539	g2586	0.0458055783521081	0.20529076954330316	3550.0
g537	g2589	0.0816370119848494	0.26221602891905366	3086.0
g536	g2590	0.121639986288674	0.4481705396246595	1456.0
g533	g2591	0.2082238024487096	0.5055439379980669	7783.0
g532	g2592	0.2063274676836905	0.8031245434207755	1000.0
g531	g2593	0.1522666110860914	0.5778534479958664	2512.0
g530	g2595	0.1192614878976075	0.48887663252414304	3272.0
g529	g2597	0.2802427506839541	1.0477070661576944	2415.0
g528	g2598	0.037328277918768	0.13368617355473908	549.0
g527	g2600	0.050471820475093	0.2023683412888309	2475.0
g526	g2601	0.1603886009384877	0.5125938925921468	3027.0
g525	g2602	0.04730260379372	0.23704752374250426	3697.0
g524	g2603	0.3136250949624643	0.6051301732236027	1583.0
g523	g2605	0.2621524165867046	0.4058482299459898	358.0
g522	g2606	0.0548416986217219	0.17433445798239244	626.0
g521	g2607	0.0066079722616161	0.16959313458926062	696.0
g520	g2608	0.1563026659455266	0.5056643780058196	2777.0
g519	g2609	0.0294155348649609	0.24768126515293265	637.0
g518	g2610	0.3717245724846382	0.8295285490237194	3534.0
g517	g2611	0.1104030110222714	0.4849703736937894	833.0
g516	g2612	0.1805187582227501	0.4853979677760672	2684.0
g515	g2613	0.0069045366807921	0.10412733364066186	436.0
g512	g2614	0.0706404112947758	0.2741492983295951	692.0
g511	g2617	0.1105050216952953	0.3849134770534579	2164.0
g510	g2618	0.1511949035644998	0.4520342363390959	739.0
g509	g2620	0.2648742065289866	0.6327900292794899	1833.0
g508	g2621	0.0146346106676862	0.22032083889612242	1240.0
g507	g2622	0.1842147390529138	0.5553269761393343	2678.0
g506	g2623	0.0240791146559735	0.20119798994600957	994.0
g505	g2624	0.0520816565415758	0.31811793084023765	1001.0
g504	g2625	0.1195618262502702	0.43513189827773074	3235.0
g503	g2626	0.118913503095032	0.5233568952493173	930.0
g502	g2627	0.0652585327422223	0.12116967400914416	677.0
g501	g2628	0.0400094855289695	0.3661780457940206	586.0
g500	g2629	0.0915328503879287	0.35584348469633686	714.0
g499	g2630	0.1582249929214679	0.5984859314066442	1072.0
g498	g2631	0.0719729911963077	0.5254366192855975	647.0
g497	g2632	0.034347784575975	0.5086828312930277	636.0
g496	g2633	0.1316640515540311	0.49526801830271594	403.0
g495	g2634	0.0352591364977909	0.16279837892837062	1325.0
g494	g2636	0.1269724275798685	0.5731340915525587	8983.0
g493	g2637	0.028849710620847	0.7440966061992447	502.0
g492	g2638	0.0464317624489098	0.36751687210217066	667.0
g491	g2639	0.1777713532750721	0.4990621755912464	5521.0
g489	g2640	0.0216692682737879	0.2002661681146979	791.0
g488	g2641	0.0955837099260902	0.39057220802628634	2144.0
g487	g2642	0.1410907448298654	0.5129978285107467	3076.0
g486	g2643	0.0645096559950302	0.32578233870193823	1080.0
g484	g2645	0.1455852936632678	0.5780290611793648	1713.0
g483	g2646	0.0249814934350068	0.48895268393496194	615.0
g482	g2647	0.0380171879037132	0.30409883108112323	1695.0
g481	g2648	0.0688313401134329	0.44440930939902923	1777.0
g480	g2649	0.0273522598360435	0.22533016442737935	747.0
g478	g2651	0.0440307006200834	0.31847626816191343	1432.0
g477	g2652	0.0709709983838964	0.40756841418631434	979.0
g2433	g2653	0.3844352962495009	0.9613614683174024	4656.0
g476	g2655	0.0614801872197544	0.2874929866732131	444.0
g475	g2656	0.0134532755150004	0.2898126848531024	590.0
g474	g2658	0.1270491139999512	0.4925846522918027	3280.0
g473	g2659	0.0259766224970672	0.31554943517921463	347.0
g472	g2660	0.0768112540710521	0.31811793084023765	699.0
g471	g2661	0.0189190250527046	0.12845379045552727	1557.0
g470	g2662	0.0827647531856187	0.2776113271374483	1684.0
g469	g2664	0.109821252049879	0.38762477666104195	6744.0
g468	g2665	0.007177088262113	0.17619046387892226	632.0
g467	g2666	0.1714672628091265	0.3933127882271472	1947.0
g466	g2667	0.2523541774659096	0.6862496820829015	2103.0
g465	g2668	0.359798223458946	0.8137964593777514	3029.0
g464	g2669	0.0811601884801745	0.31782470436792676	885.0
g463	g2670	0.0331912567530305	0.37830379197230096	713.0
g461	g2672	0.1920886109779036	0.6699622302217701	2722.0
g460	g2673	0.3155494351792146	0.7863065225261481	2138.0
g459	g2674	0.1003650259246503	0.4408399986765892	496.0
g458	g2675	0.3209243857278281	0.9290620765500304	3623.0
g457	g2676	0.0434005367404115	0.3815632006688478	539.0
g456	g2677	0.3068900512733691	0.6686018090252557	2112.0
g453	g2679	0.1880941762931637	0.46653844415716145	873.0
g452	g2680	0.1340550557449576	0.5682404330660651	6029.0
g451	g2681	0.200209630479452	0.7557303828467872	1120.0
g450	g2682	0.1866720355624683	0.6239180391237472	1110.0
g449	g2683	0.1066180855082174	0.4390294968921283	1310.0
g448	g2684	0.0942353775517303	0.36339863399251054	6380.0
g446	g2686	0.1121088122081059	0.3535322347932807	1905.0
g445	g2687	0.0698178172995089	0.45664045137783155	1215.0
g444	g2688	0.2668130470914006	0.652874175801419	2529.0
g442	g2689	0.3613358969857845	1.2271465212027373	426.0
g441	g2690	0.1888547341546647	0.7722145628858688	916.0
g440	g2691	0.023544534305897	0.3022354760853769	912.0
g439	g2692	0.1040166360346919	0.3575194630473991	1568.0
g438	g2694	0.1116824032704595	0.3313745642092795	1673.0
g437	g2695	0.032021939397367	0.3622340910816516	983.0
g436	g2696	0.1414224132880729	0.5415497103989952	2402.0
g435	g2697	0.0638325725320462	0.37576621775202734	925.0
g434	g2698	0.0493779744661062	0.31536184138133805	1720.0
g433	g2700	0.1884858212106795	0.699265193102765	1751.0
g432	g2701	0.2725068310430009	0.6214510190843548	4317.0
g431	g2702	0.144559555597379	0.2889468005929836	884.0
g430	g2703	0.1233809507534407	0.5248062347139195	1625.0
g429	g2704	0.0653652411439105	0.5063020868549912	978.0
g428	g2705	0.2478313530620657	0.7488966225833453	773.0
g427	g2706	0.2844552222394286	0.6772669366689777	3682.0
g426	g2707	0.0767933639165996	0.477657206323982	656.0
g424	g2708	0.0509334042121577	0.16853783682123014	389.0
g422	g2709	0.0116733874058336	0.4408399986765892	395.0
g11715	g2710	0.2642797657470711	0.7627840173155703	3056.0
g11717	g2711	0.3256097395161622	0.8408310936281458	8244.0
g16373	g2712	0.342337997130774	0.6130208299099643	1088.0
g11719	g2714	0.1629192554561374	0.5334231419949306	2725.0
g11720	g2715	0.1152085881836424	0.3628477135335535	328.0
g11721	g2716	0.0492364253753176	0.32513580893854804	2114.0
g11722	g2717	0.1988758069607052	0.7572486019887101	1401.0
g11723	g2718	0.2466272881059829	0.7999571681864519	4192.0
g11724	g2719	0.3406756582498558	0.793062399172382	3710.0
g11725	g2720	0.2502909024369923	0.6660008651255308	2208.0
g11726	g2721	0.1438692634677127	0.4482745189245794	5982.0
g11727	g2722	0.1843497813167964	0.6027083211656971	4290.0
g11728	g2723	0.102526713249773	0.49139511992507684	3339.0
g4976	g2724	0.5233568952493173	0.6287468928033324	665.0
g11729	g2725	0.1962525457785114	0.49962583695449697	3821.0
g421	g2726	0.0914652024668799	0.38420933429548043	1338.0
g420	g2727	0.070489409016648	0.4714564945667805	986.0
g419	g2728	0.1454627789445118	0.5685058610714897	2314.0
g418	g2729	0.2034390972256803	0.5629531766885495	857.0
g417	g2730	0.2271693294388283	0.5685336244534429	9752.0
g416	g2731	0.3751234064849077	0.8585807478234541	2365.0
g414	g2732	0.3082771148682148	0.7140066108571758	2220.0
g413	g2733	0.0348473435424005	0.6227612265550728	871.0
g412	g2734	0.0775793748029661	0.5487606334216413	1814.0
g411	g2735	0.0926959440533701	0.3831192178244929	1368.0
g409	g2736	0.1929728223295461	0.5315610907518188	1448.0
g408	g2737	0.0591782630503686	0.4652323924557594	1860.0
g407	g2738	0.0904422458478772	0.5687148620481801	691.0
g406	g2739	0.0641770617545463	0.367773413920988	794.0
g405	g2740	0.0068713261210939	0.3398198678230642	1091.0
g402	g2741	0.2006670634571534	0.7732226632109687	3957.0
g401	g2744	0.0879914155417844	0.3333560713064084	1681.0
g400	g2745	0.0182251958480647	0.17184312649417482	3227.0
g399	g2746	0.0185768010843066	0.5017872217356636	487.0
g398	g2747	0.0447152273716251	0.7619973923636387	957.0
g397	g2748	0.1232272884684572	0.5269559917981308	876.0
g396	g2749	0.1425370900681596	0.603295043057602	4124.0
g395	g2750	0.1337169699495121	0.5868952681720662	2444.0
g394	g2751	0.1776160657337544	0.8301575988885026	1261.0
g393	g2752	0.1405096080742854	0.5794619419664233	7175.0
g391	g2753	0.2922668591354977	0.8634420166151484	887.0
g389	g2755	0.1859123681174741	0.493339559250354	2028.0
g388	g2756	0.2967816998720997	0.5702844708498234	5374.0
g386	g2758	0.1204113641328571	0.4232266647517874	1363.0
g385	g2759	0.112812757706407	0.45730330217950427	4364.0
g383	g2761	0.1862080304337577	0.5236771875505624	6585.0
g382	g2762	0.0620187868838349	0.4355018978499413	515.0
g381	g2763	0.0229903058182518	0.08116018848017453	394.0
g380	g2764	0.152348060711374	0.4322400251482402	5341.0
g379	g2765	0.1615196709080861	0.5488826486701188	2187.0
g378	g2766	0.008208016259488	0.24710940084768174	376.0
g377	g2768	0.058911527303172	0.48251738704269725	1111.0
g376	g2769	0.0709303520595097	0.33695079807491807	1101.0
g375	g2770	0.0551644071133678	0.27126056534510445	2276.0
g374	g2771	0.2372021469777701	0.7130564704713008	2136.0
g373	g2772	0.0196057561583524	0.2689594151515802	3196.0
g8739	g2773	0.0506595316511448	0.3381956116386913	905.0
g8738	g2774	0.3501424156903761	0.6310713283607984	4379.0
g14736	g2792	0.0450135072946896	0.3133014005249841	1275.0
g7187	g2805	0.2458963882693502	0.9333761716044247	1007.0
g7188	g2806	0.0779522512476615	0.5005194477438252	3124.0
g7189	g2807	0.0819928280328052	0.5313695626759543	913.0
g7190	g2808	0.0335986071749209	0.38642683068265754	1091.0
g7191	g2809	0.0269490069195474	0.5996456880888879	544.0
g7192	g2810	0.1825419860665448	0.7739406856270781	614.0
g7193	g2812	0.0178155645060803	0.5393420002224046	444.0
g7194	g2813	0.2076797821147651	0.8293355836100416	2811.0
g7195	g2814	0.3018295403937204	0.8892177492433048	251.0
g7196	g2815	0.1482279607451699	0.943600035767798	2563.0
g7197	g2816	0.0866575447971589	0.42339735205338885	1357.0
g7198	g2817	0.0706820504911499	0.5506704047275575	1814.0
g7199	g2818	0.0768070928255636	0.39916261031048134	916.0
g7200	g2819	0.0290091409238335	0.17810503265177605	375.0
g7201	g2820	0.0445845534727429	0.38039194209195526	1399.0
g7202	g2821	0.0677522337578739	0.4956781905852937	1309.0
g7203	g2824	0.2792762411941369	0.7209093144492501	2296.0
g7205	g2825	0.1800224058109509	0.5548589590627979	1372.0
g7206	g2826	0.2434879498391181	0.7045902233652694	5367.0
g5092	g2830	0.0705764467737246	0.36882069117075034	608.0
g5093	g2831	0.0491187026735225	0.29713129590080384	4011.0
g5095	g2833	0.0908414526914236	0.31260553853407413	1358.0
g5096	g2834	0.1296430497506289	0.5668405973906419	3949.0
g5097	g2835	0.260837041913025	0.7291193847203874	11192.0
g5098	g2836	0.2724430555917049	0.6891635752884013	1722.0
g5099	g2837	0.1295806908129934	0.49401494616032876	8420.0
g5100	g2838	0.086818545207459	0.3981020897717835	1703.0
g5101	g2839	0.1471874121351012	0.544452752537202	1640.0
g5102	g2840	0.1073256327305049	0.33765075146216694	1592.0
g5103	g2841	0.026250749583652	0.3522723425744808	1016.0
g5104	g2842	0.0845966206090083	0.3007280388902438	1057.0
g5105	g2843	0.108584598385505	0.2856330177883621	9525.0
g5106	g2844	0.053557407750002	0.2996999914918247	783.0
g5107	g2845	0.0860317108319711	0.31811793084023765	659.0
g5108	g2847	0.2851877031215999	0.8161466458573905	915.0
g5109	g2848	0.312233606252458	0.6830397651185247	3144.0
g5111	g2853	0.3917500140832003	0.7640770508678194	3328.0
g5112	g2855	0.387480922266605	0.6652170699724647	3730.0
g5113	g2856	0.1098698561541111	0.4563044640786411	1947.0
g5117	g2857	0.3019590293443184	0.5876484315211606	1076.0
g5118	g2859	0.170706235317667	0.5178368729186327	10593.0
g5119	g2860	0.2022212988028843	0.64076209062973	1043.0
g5120	g2862	0.1097249949474917	0.41821811410848125	885.0
g5121	g2863	0.1418861830950884	0.5042433828152526	5042.0
g5122	g2864	0.0880591384116383	0.36177429608172085	1549.0
g5123	g2865	0.1220254721336646	0.470510122201464	2196.0
g5124	g2866	0.0046012414256369	0.10946543446730977	662.0
g5125	g2867	0.231886357951091	0.6014832037081612	1183.0
g14285	g2868	-0.0	0.11420190879566458	1329.0
g5127	g2869	0.0982989750969969	0.3831192178244929	3272.0
g5128	g2870	0.0568453795271502	0.255694940227945	832.0
g5130	g2872	0.116926495319995	0.5154355938245679	805.0
g5131	g2875	0.468777765986113	0.7833088738278225	3442.0
g5132	g2876	0.3596798101964146	0.8640757302143219	1707.0
g5133	g2877	0.0938334174164251	0.3662499945665497	5338.0
