MALA	JG05	k0	k4	sites
Mal24_g7428	JG24_g4464	0.1360459721185313	0.4526687308044224	1994
Mal24_g7426	JG24_g4466	0.3548852971170485	0.9262005909015539	3381
Mal24_g7425	JG24_g4467	0.288012877516958	0.7654188753980575	3387
Mal24_g7424	JG24_g4469	0.0125578488420644	0.21154913581053647	1226
Mal24_g7423	JG24_g4470	0.0150380977841708	0.1360502417059753	1193
Mal24_g7420	JG24_g4472	0.2923291740154286	0.7873665933740084	2399
Mal24_g7419	JG24_g4473	0.0455312199916142	0.6654773962506771	375
Mal24_g7418	JG24_g4474	0.0436393395443818	0.4127054205704955	1242
Mal24_g7417	JG24_g4475	0.0903651109796349	0.3626347512264509	1269
Mal24_g7416	JG24_g4476	-0.0	0.050439170256875596	445
Mal24_g7415	JG24_g4477	0.0202715042909394	0.5047083549318195	223
Mal24_g7414	JG24_g4478	0.279289512848685	0.6151744566589816	1058
Mal24_g7412	JG24_g4480	0.0612585232607003	0.987649391016096	309
Mal24_g7410	JG24_g4482	0.1026112268743023	0.6026332487207251	3774
Mal24_g7408	JG24_g4485	0.1197290973357524	0.7032614413916045	1135
Mal24_g7407	JG24_g4486	0.0509061962892076	0.2749122688938681	3472
Mal24_g7406	JG24_g4490	0.2908517334488445	0.6475170101671338	2289
Mal24_g7405	JG24_g4491	0.202711231316871	0.494283407264942	2090
Mal24_g7401	JG24_g4492	0.0501415179852305	0.3641308618362756	1060
Mal24_g7402	JG24_g4493	0.0501859415889849	0.2871995077706012	2181
Mal24_g7403	JG24_g4494	0.3264511329618995	0.751375144336694	11516
Mal24_g7404	JG24_g4495	0.0515934794957109	0.2951047192971753	1654
Mal24_g5169	JG24_g4496	0.5205406575754409	1.07146423914351	1715
Mal24_g7399	JG24_g4497	0.149778103697532	0.6023610568307054	1195
Mal24_g7398	JG24_g4500	0.1072025877778063	0.5285310022207659	4424
Mal24_g7397	JG24_g4501	0.0779215554482998	0.47829377173834453	1838
Mal24_g7396	JG24_g4502	0.0584784660081811	0.45235072542491916	4328
Mal24_g7394	JG24_g4503	0.0726703452223063	0.49311525012079593	1982
Mal24_g7393	JG24_g4504	0.0077022499780921	0.5216355341776585	813
Mal24_g7391	JG24_g4505	0.096104810753627	0.656601553015425	1935
Mal24_g7389	JG24_g4506	0.2434009030967525	0.8005198088730039	657
Mal24_g7387	JG24_g4507	0.1394734110543417	1.0017534810332203	828
Mal24_g7386	JG24_g4508	0.1993555766876046	0.9002962372335388	632
Mal24_g7385	JG24_g4509	0.1042685632804728	0.5559930269318787	889
Mal24_g7384	JG24_g4510	0.0649524549067542	0.5079017265171987	2399
Mal24_g2251	JG24_g4514	0.0235709634958073	0.30001903860925966	1390
Mal24_g2250	JG24_g4515	0.0778468677052435	0.3454150295621926	8361
Mal24_g2249	JG24_g4516	0.0966955335200626	0.4088066601068019	750
Mal24_g2248	JG24_g4517	0.0685573128011202	0.4161209744620257	909
Mal24_g2247	JG24_g4518	0.0235868495118775	0.19054909623959693	951
Mal24_g2246	JG24_g4519	0.0281063333749097	0.24881064915869755	3545
Mal24_g2244	JG24_g4522	0.2130823459978535	0.7495739764338567	3997
Mal24_g2243	JG24_g4523	0.1781586356678618	0.6841918174964821	3580
Mal24_g2242	JG24_g4525	0.0187509766540629	0.3314793933379705	1590
Mal24_g2241	JG24_g4526	0.1118058446814318	0.609873640513309	9616
Mal24_g2240	JG24_g4527	0.0618907677660026	0.5981303969131411	771
Mal24_g2239	JG24_g4528	0.1210675793672536	0.5403233546313104	2758
Mal24_g2238	JG24_g4529	0.1047062228562747	0.38899008928967815	2527
Mal24_g2237	JG24_g4530	0.0621044277631744	0.35725458577111613	4229
Mal24_g2236	JG24_g4531	0.0508669472540707	0.4102039590670967	1421
Mal24_g2235	JG24_g4532	0.0774497055410336	0.6441252576370258	828
Mal24_g2234	JG24_g4533	0.3129746743163753	0.7027282028337702	532
Mal24_g2233	JG24_g4534	0.1188358079167928	0.5204433625188805	1866
Mal24_g2232	JG24_g4535	0.3219975220599171	0.8626151146570737	5900
Mal24_g2231	JG24_g4536	0.0043462635212658	0.13263478267939932	1388
Mal24_g2230	JG24_g4537	0.0150965755729603	0.34622653468141423	1143
Mal24_g2228	JG24_g4539	0.1798883948442119	0.6065204344785361	4268
Mal24_g2227	JG24_g4540	0.1285581237658436	0.5610969862329738	2225
Mal24_g2226	JG24_g4543	0.2204373088581986	0.5252755714000743	1139
Mal24_g2224	JG24_g4546	0.0298844314103997	0.2736009216407008	1499
Mal24_g2223	JG24_g4547	0.1547839957690083	0.7450512819657349	2768
Mal24_g10715	JG24_g4548	0.1623869056723829	0.20625916478304696	904
Mal24_g2221	JG24_g4549	0.0280032528282331	0.42146622771644626	1192
Mal24_g2220	JG24_g4550	0.2580800790696673	0.7798288414838823	1721
Mal24_g2219	JG24_g4551	0.0978780414432707	0.6592377595960083	822
Mal24_g2218	JG24_g4552	0.0028301920377296	0.37697164242135905	544
Mal24_g2217	JG24_g4553	0.1213678931473839	0.6721269965060506	1055
Mal24_g2216	JG24_g4554	0.0967426350489937	0.4243145429433779	1946
Mal24_g2213	JG24_g4555	0.1033020179299159	0.4060655582581449	1104
Mal24_g2212	JG24_g4556	0.0281107232740444	0.29978102986357247	2495
Mal24_g2211	JG24_g4557	0.0067873766399384	0.566130562173964	465
Mal24_g17084	JG24_g4558	0.7135191230272082	1.2795780184871706	1216
Mal24_g2210	JG24_g4559	0.0287706509043346	0.3439312000665846	380
Mal24_g2209	JG24_g4560	0.6193089765011021	1.0315239679407753	478
Mal24_g2208	JG24_g4561	0.0576710724745594	0.648595654580235	1756
Mal24_g2207	JG24_g4562	0.0428178090539073	0.4557764809522952	1349
Mal24_g2206	JG24_g4563	0.12413582885818	0.4951056630688314	4000
Mal24_g2205	JG24_g4564	0.0710590256920246	0.5535861543449302	1187
Mal24_g2204	JG24_g4565	0.1070717110488108	0.7470626566371062	2077
Mal24_g12940	JG24_g4566	0.0534472650161179	0.6336590611730601	1890
Mal24_g12941	JG24_g4567	0.1316587787107558	0.6406192130753618	1340
Mal24_g12942	JG24_g4568	0.0320333385697873	0.905119404981257	421
Mal24_g12944	JG24_g4569	0.2157615543388356	0.8239592165010822	691
Mal24_g12945	JG24_g4570	0.144020947868671	0.6548351460325387	8009
Mal24_g12946	JG24_g4571	0.0467216905269292	0.49443422166319806	894
Mal24_g12949	JG24_g4575	0.0213135947391948	0.2892468606089886	2481
Mal24_g12950	JG24_g4576	0.0733162202108952	0.8083336513239506	913
Mal24_g12951	JG24_g4577	0.0530740483502781	0.40719223030565166	1869
Mal24_g12952	JG24_g4578	0.0838000578229201	0.5601105611765026	940
Mal24_g12953	JG24_g4579	0.0651191145802816	0.39319142947113705	3004
Mal24_g12954	JG24_g4580	0.0686511071860853	0.7311443145189169	858
Mal24_g12955	JG24_g4581	0.0501472089218449	0.6340192019118971	3299
Mal24_g12956	JG24_g4582	0.0668536528375407	0.6891143836706353	1287
Mal24_g12957	JG24_g4587	0.0046656449063268	0.22439693588559	969
Mal24_g12958	JG24_g4588	0.1778473449667122	0.6223726255101096	1168
Mal24_g12962	JG24_g4590	0.0931677537547421	0.5039747688603738	524
Mal24_g12963	JG24_g4591	0.0387482860587863	0.4117101236893913	1990
Mal24_g12964	JG24_g4592	0.0939041645057402	0.611796118963851	3186
Mal24_g12965	JG24_g4593	0.0676547009146117	0.4104945194891378	1428
Mal24_g12966	JG24_g4594	0.1955372834360841	0.6785237817516288	2217
Mal24_g12967	JG24_g4595	0.1120588670288675	0.6036383776049599	398
Mal24_g12968	JG24_g4596	0.118620147098737	0.5536803621360383	1845
Mal24_g12969	JG24_g4597	0.0135750312327134	0.35967981019641465	346
Mal24_g12970	JG24_g4598	0.1076434181241934	0.5137634607094083	6836
Mal24_g12972	JG24_g4602	0.0250859505506551	0.17094905103450517	910
Mal24_g12973	JG24_g4603	0.1629175157821176	0.5324737747795582	6430
Mal24_g13845	JG24_g4604	0.4574611775287285	1.2070784343255752	588
Mal24_g1585	JG24_g4605	0.1823882266482419	0.47297011768395847	1143
Mal24_g12975	JG24_g4606	0.0164390142807347	0.20553200951884665	545
Mal24_g12976	JG24_g4607	0.0890532672501255	0.3305813330406777	2283
Mal24_g12977	JG24_g4612	0.0561198847840366	0.364318761123241	2376
Mal24_g12978	JG24_g4613	0.0242757491949822	0.19185207461765047	1408
Mal24_g12979	JG24_g4614	0.138024315898188	0.5943340511566694	722
Mal24_g12980	JG24_g4615	0.0182292312447711	0.20662016693196278	1611
Mal24_g12982	JG24_g4617	0.2463780502290271	0.6762689493397518	3164
Mal24_g12983	JG24_g4618	0.0796888785428953	0.48720918132637947	1833
Mal24_g6923	JG24_g4619	0.3158469222920069	0.8181452338978437	4030
Mal24_g2945	JG24_g4620	0.0594003176217519	0.366607589890662	11606
Mal24_g12989	JG24_g4625	0.0459760908507194	0.3315704838572158	3265
Mal24_g12990	JG24_g4626	0.0201489619454787	0.2546303552372752	1529
Mal24_g12991	JG24_g4627	0.1583545991822913	0.5519960789569308	2131
Mal24_g12992	JG24_g4628	0.0837954301928837	0.4017725795368245	1781
Mal24_g12993	JG24_g4629	0.0638683562552301	0.456384596564427	2479
Mal24_g12994	JG24_g4630	0.0423243457462497	0.2970565258187439	751
Mal24_g12996	JG24_g4634	0.0249239235874798	0.29099119231977466	3389
Mal24_g12997	JG24_g4635	0.0228715357840926	0.3608581293704456	7480
Mal24_g12998	JG24_g4636	0.0569317223889933	0.4197118409515671	682
Mal24_g12999	JG24_g4637	0.0593487947439447	0.48174594912279933	1099
Mal24_g13000	JG24_g4638	0.0298661206400037	0.4662661624333504	685
Mal24_g13001	JG24_g4639	0.1448163219901415	0.8174374362754169	1046
Mal24_g13002	JG24_g4640	0.1279691377730725	0.7782929392448228	1017
Mal24_g13003	JG24_g4641	0.0383686517126088	0.33755206075868865	1410
Mal24_g13004	JG24_g4642	0.1421026175298431	0.5797709488495563	9458
Mal24_g13005	JG24_g4643	0.0969087986100046	0.5728778437530402	1633
Mal24_g13007	JG24_g4645	0.0217722110063355	0.27814468419801663	704
Mal24_g13008	JG24_g4646	0.1449406860706095	0.7031630484757532	939
Mal24_g13009	JG24_g4647	0.0823769804728887	0.5780290611793648	431
Mal24_g13011	JG24_g4648	0.1960777880087241	0.47759568300661037	1710
Mal24_g13013	JG24_g4649	0.1961531742332115	0.5597209875737499	2882
Mal24_g13014	JG24_g4651	0.1817274575492171	0.7030458312133192	5776
Mal24_g13015	JG24_g4652	0.0791923290370142	0.5728592199294441	1738
Mal24_g13019	JG24_g4653	0.1036252222480558	0.6045095620010992	9103
Mal24_g13020	JG24_g4654	0.1109605348374022	0.4186161504718109	1897
Mal24_g13021	JG24_g4655	0.1021695169290246	0.4734381955778306	5136
Mal24_g13022	JG24_g4656	0.1706054260615729	0.5103061160868867	1043
Mal24_g13024	JG24_g4658	0.2709414424771365	0.7107309463186734	2278
Mal24_g13025	JG24_g4659	0.0669724139498121	0.5140688508495262	1802
Mal24_g13026	JG24_g4660	0.0202715042909394	0.18160503900364863	217
Mal24_g13027	JG24_g4661	0.0756644664422353	0.42553334495318396	1797
Mal24_g13028	JG24_g4662	0.1488382040428787	0.46509153415879156	924
Mal24_g13030	JG24_g4663	0.0373156696187237	0.29314973151525875	1416
Mal24_g13031	JG24_g4664	0.1931183251294764	0.625799513067882	2204
Mal24_g13034	JG24_g4665	0.1408650384975624	0.4972286299777436	6340
Mal24_g13035	JG24_g4666	0.0326325083236113	0.48665576766146795	903
Mal24_g13036	JG24_g4667	0.1548478965866657	0.5524142265738672	2072
Mal24_g13037	JG24_g4669	0.1948928953513458	0.6053185799318723	893
Mal24_g13038	JG24_g4670	0.2925423620664894	0.566130562173964	777
Mal24_g13039	JG24_g4672	0.0226199461415803	0.21927962016098038	4514
Mal24_g13040	JG24_g4673	0.0712241860358585	0.2874929866732131	2053
Mal24_g13041	JG24_g4674	0.0068337602634419	0.229256728124845	452
Mal24_g13042	JG24_g4675	0.1902630732271683	0.7123249958029084	1296
Mal24_g13043	JG24_g4676	0.2048188449032021	0.6070890145102634	2358
Mal24_g13045	JG24_g4678	0.1670705821424392	0.5378213324510936	5100
Mal24_g13046	JG24_g4679	0.1082958786614201	0.6889806819143315	368
Mal24_g13047	JG24_g4680	0.0256266717114374	0.25863036471879725	775
Mal24_g13048	JG24_g4681	0.1361695938347905	0.5268371799166942	1238
Mal24_g13049	JG24_g4685	0.2281303305427978	0.6278961013846791	4880
Mal24_g13050	JG24_g4686	0.0987213318588273	0.36360138775851414	2491
Mal24_g13051	JG24_g4687	0.2298938701899456	0.733189242199413	794
Mal24_g13052	JG24_g4688	0.0048465435210682	0.02479564669566605	318
Mal24_g10897	JG24_g4691	0.1831477203840315	0.9492497799984569	246
Mal24_g10895	JG24_g4693	0.0760292021358927	0.4682653577404036	2720
Mal24_g10892	JG24_g4695	0.2245351628942223	0.8481548631647482	1933
Mal24_g10890	JG24_g4697	0.0598181666572076	0.4816517842085227	1466
Mal24_g10889	JG24_g4698	0.1653755151406428	0.6877064891703561	4704
Mal24_g10888	JG24_g4699	0.1304766300136697	0.7519615306947824	3356
Mal24_g10886	JG24_g4700	0.0340537685715494	0.5076649947661239	1235
Mal24_g10883	JG24_g4701	0.1777406517451083	0.7520339731959254	5525
Mal24_g10884	JG24_g4702	0.0283856016951459	0.3608826973828956	1106
Mal24_g10885	JG24_g4703	0.1771487272552188	0.747696185804694	5747
Mal24_g10882	JG24_g4704	0.1033149279855585	0.5943340511566694	3443
Mal24_g10881	JG24_g4705	0.0101811518183016	0.43231717968885297	1365
Mal24_g10880	JG24_g4706	0.0038510996040288	0.24746816670001442	1173
Mal24_g10879	JG24_g4707	0.1210087165959641	0.5502512834741884	1346
Mal24_g10878	JG24_g4708	0.0593615987898226	0.5618448362263848	3086
Mal24_g10876	JG24_g4710	0.1342314050749578	0.5928482892180282	1393
Mal24_g10871	JG24_g4715	0.227968621324746	0.6244599815282119	5875
Mal24_g10870	JG24_g4716	0.2160384603785327	0.5847988840203505	1878
Mal24_g10868	JG24_g4717	0.2228144231131116	0.7255562640837786	2969
Mal24_g10867	JG24_g4718	0.2646031934472652	0.9317022695846471	2326
Mal24_g10864	JG24_g4720	0.0279456544761953	0.2830102814995445	1195
Mal24_g10863	JG24_g4721	0.0735328483449048	0.46660210868756746	1401
Mal24_g10862	JG24_g4724	0.0356785462314769	0.37938322006184	884
Mal24_g10861	JG24_g4725	0.0817986037013967	0.4161556465221302	4567
Mal24_g10860	JG24_g4726	0.0363462772552582	0.3714263306526554	1136
Mal24_g10859	JG24_g4727	0.0497631465180846	0.46596196449772576	824
Mal24_g10858	JG24_g4730	0.0703351032929439	0.21011099153418727	870
Mal24_g10857	JG24_g4731	0.0734853062701528	0.3173266871957035	1259
Mal24_g10856	JG24_g4732	0.1388932494164306	0.6374367471969618	2140
Mal24_g10854	JG24_g4734	0.0700134864892439	0.5967119859324647	1151
Mal24_g10852	JG24_g4735	0.3388467098651895	0.7083462066306384	1557
Mal24_g10851	JG24_g4736	0.0714826348532436	0.5521550025152944	986
Mal24_g10846	JG24_g4742	0.056298401666626	0.349923575061664	1814
Mal24_g10845	JG24_g4743	0.4042473755495153	0.7209404044652141	1559
Mal24_g10843	JG24_g4745	0.160862302312322	0.6931941761424989	467
Mal24_g10842	JG24_g4746	0.0490771937790782	0.46097543620373016	644
Mal24_g10841	JG24_g4747	0.0978190718036699	0.5869312428459027	1189
Mal24_g10840	JG24_g4748	0.058478913612847	0.362022342033116	1329
Mal24_g10839	JG24_g4749	0.1908585583061541	0.5180639773754928	4574
Mal24_g10838	JG24_g4750	0.0700103965790366	0.4070314579380955	2906
Mal24_g10837	JG24_g4751	0.0379827996140661	0.22190719225561273	828
Mal24_g10836	JG24_g4752	0.0222568261095874	0.24511648559178842	1060
Mal24_g10835	JG24_g4753	0.2740485866334587	0.8496027400622916	3408
Mal24_g10834	JG24_g4754	0.3213075356185949	0.8161466458573905	2399
Mal24_g10833	JG24_g4755	0.0525214532703626	0.3104818483320548	635
Mal24_g10832	JG24_g4756	0.3227182438791507	0.6958074192044572	719
Mal24_g10830	JG24_g4757	0.3556020607927311	0.936944148834834	4968
Mal24_g10831	JG24_g4758	0.2086072870537665	0.7358952135821859	1451
Mal24_g10829	JG24_g4759	0.1327833747698331	0.6626256817883731	871
Mal24_g10828	JG24_g4760	0.0277167798918218	0.45012804307638044	677
Mal24_g10827	JG24_g4761	0.1774329895960569	0.564252038962707	1424
Mal24_g10826	JG24_g4764	0.0131007697802931	0.16632246663393854	1625
Mal24_g10821	JG24_g4771	0.0016198710400725	0.3019831738248923	935
Mal24_g10820	JG24_g4772	0.0529698104354348	0.4326655308330625	1396
Mal24_g10819	JG24_g4774	0.1860711378627884	1.0718820664523672	689
Mal24_g10818	JG24_g4775	0.2258568564470686	0.7728030289811822	1480
Mal24_g10817	JG24_g4776	0.2027032198257221	0.6233286101334135	4586
Mal24_g10816	JG24_g4777	0.2117161222453179	0.67682244831144	3711
Mal24_g6712	JG24_g4779	0.8847211743211489	1.2026372666479972	2345
Mal24_g10815	JG24_g4780	0.166865698889467	0.6304143541857541	5941
Mal24_g10805	JG24_g4792	0.1822096339577921	0.6426809126021193	3456
Mal24_g10806	JG24_g4793	0.1704694785227893	0.6491914715656446	2732
Mal24_g10807	JG24_g4794	0.0538905778259877	0.5851189181621812	377
Mal24_g10808	JG24_g4795	0.3195866642450126	0.8539632174613565	1565
Mal24_g10810	JG24_g4797	0.0666735248171182	0.5340385013993235	1980
Mal24_g10800	JG24_g4802	0.0869778899728369	0.6677850903790364	4488
Mal24_g10799	JG24_g4803	0.1152950111376745	1.0961383367681086	792
Mal24_g10797	JG24_g4805	0.1143742748935014	0.8525886466298545	1179
Mal24_g10796	JG24_g4806	0.0218794002272524	0.5631661314370965	557
Mal24_g10795	JG24_g4807	0.0910206427532006	0.4509072639256949	2458
Mal24_g10794	JG24_g4808	0.0650562400909621	0.44971584191184133	1037
Mal24_g10793	JG24_g4809	0.1495090797623872	0.5280274352694102	1224
Mal24_g10792	JG24_g4810	0.0265514452881869	0.6872180489056162	543
Mal24_g10791	JG24_g4811	0.0701855995797734	0.5544287158201592	927
Mal24_g10790	JG24_g4812	0.093067959766093	0.5024582126102111	1538
Mal24_g10789	JG24_g4813	0.0134835092215562	0.3177108199603814	671
Mal24_g10788	JG24_g4814	0.0302331981352929	0.27045316655896645	4855
Mal24_g10786	JG24_g4816	0.1838845797850426	0.6866202011258526	1030
Mal24_g10784	JG24_g4817	0.0154417219332161	0.2712904193589805	690
Mal24_g10783	JG24_g4818	0.2142773404875409	0.655146654402055	960
Mal24_g10782	JG24_g4819	0.185286385146507	0.8702922362732648	3771
Mal24_g10781	JG24_g4820	0.1382578516310418	0.567317271282311	1486
Mal24_g10780	JG24_g4821	0.0493303888091729	0.4205368327848346	1778
Mal24_g10779	JG24_g4822	0.0905686549759432	0.45300392177347104	2548
Mal24_g10778	JG24_g4823	0.0050590411046486	0.2764883512390861	889
Mal24_g10775	JG24_g4825	0.2930751255413192	0.7595217019032463	7963
Mal24_g10774	JG24_g4826	0.1075994303058739	0.6348609003604857	2580
Mal24_g10773	JG24_g4827	0.0278269745002897	0.26019645424169363	1561
Mal24_g10772	JG24_g4828	0.1060815074797727	0.8158946226688859	864
Mal24_g10771	JG24_g4829	0.1120208032085205	0.41533275822119264	849
Mal24_g10770	JG24_g4831	0.1293582704005682	0.3831192178244929	2890
Mal24_g10769	JG24_g4832	0.2823296550798217	0.7753810893827457	4711
Mal24_g10185	JG24_g4833	0.4902574526189697	1.1591387960406097	4425
Mal24_g10767	JG24_g4834	0.145381050470112	0.4844636169177531	1426
Mal24_g10766	JG24_g4835	0.0525378847838152	0.2605064316435877	1440
Mal24_g10765	JG24_g4836	0.1456404150528417	0.5414870476498744	2397
Mal24_g10768	JG24_g4837	0.3609005135908947	0.5509851836000236	1495
Mal24_g10763	JG24_g4840	0.0792426418939072	0.6247970584239986	945
Mal24_g10762	JG24_g4842	0.174727378866938	0.8072918639125495	866
Mal24_g10761	JG24_g4843	0.2690215300544423	0.7482068087844294	981
Mal24_g10759	JG24_g4844	0.1314804492764459	0.43741924018091716	3272
Mal24_g10758	JG24_g4845	0.1010284431444478	0.44893724331925644	1980
Mal24_g10756	JG24_g4846	0.1316304152806682	0.47263666790235354	2921
Mal24_g10754	JG24_g4847	0.0353006331434893	0.268206815197897	1231
Mal24_g10753	JG24_g4848	0.0712988338475449	0.2895755556947799	868
Mal24_g10752	JG24_g4849	0.1841253438116147	0.8650653938723285	683
Mal24_g10748	JG24_g4850	0.047961543450205	0.30409883108112323	679
Mal24_g10747	JG24_g4851	0.0602204208995705	0.46653844415716145	1718
Mal24_g10746	JG24_g4852	0.0619488926570475	0.4692794248233094	568
Mal24_g10745	JG24_g4853	0.0086145957866761	0.4408399986765892	712
Mal24_g10744	JG24_g4854	0.0243877819279422	0.2033645778754278	2814
Mal24_g10743	JG24_g4855	0.0962738587401902	0.6232282253248311	1726
Mal24_g10742	JG24_g4856	0.0899815094348578	0.5776412889222938	2154
Mal24_g10741	JG24_g4857	0.0708418829988069	0.32002299616045404	1292
Mal24_g10740	JG24_g4858	0.090315879677908	0.4260975092644257	1948
Mal24_g10739	JG24_g4859	0.0844836532061663	0.4729304550804959	1875
Mal24_g10738	JG24_g4860	0.0634516782857602	0.5044824002716785	3303
Mal24_g10737	JG24_g4861	0.1583239213577458	0.561881259022206	3503
Mal24_g10734	JG24_g4863	0.1590772355838504	0.6454098463619977	1855
Mal24_g10733	JG24_g4864	0.0235313419258154	0.4949174691025971	390
Mal24_g10732	JG24_g4865	0.081542370322068	0.46035782874256803	1047
Mal24_g10731	JG24_g4866	0.2165688120472774	0.46427940630466746	1093
Mal24_g10730	JG24_g4867	0.0317028328907581	0.21465126546101004	709
Mal24_g10729	JG24_g4868	0.1284812818140799	0.604668243884187	2326
Mal24_g10728	JG24_g4869	0.2635484151284164	0.5893049755408277	2461
Mal24_g10725	JG24_g4871	0.1407874201842104	0.456926406232202	1960
Mal24_g10724	JG24_g4872	0.2453990512916552	0.5637378340319081	4762
Mal24_g10723	JG24_g4873	0.0897295177212564	0.3954145751562502	1034
Mal24_g10722	JG24_g4874	0.0755867640031381	0.3668019950821348	1392
Mal24_g10720	JG24_g4876	0.0299095246736973	0.21888748920041898	2002
Mal24_g10719	JG24_g4877	0.0285254779664009	0.3791614249988601	1223
Mal24_g10718	JG24_g4878	0.0478973952502147	0.4279779471218733	2801
Mal24_g10717	JG24_g4879	0.0303575115993313	0.32579346534914605	3449
Mal24_g10716	JG24_g4880	0.0664418093484355	0.3667595087839546	1564
Mal24_g10714	JG24_g4881	0.0035087783295755	0.1721808312333752	1284
Mal24_g10713	JG24_g4882	0.0978584663532241	0.5860285604810884	873
Mal24_g10708	JG24_g4885	0.0386114668763575	0.36869569637857735	564
Mal24_g10707	JG24_g4886	0.0461080110849262	0.2953268012587298	1646
Mal24_g10706	JG24_g4887	0.158076250414917	1.0002990232717766	656
Mal24_g10705	JG24_g4888	0.0657030344623777	0.40628708308899686	5306
