CREN	CINC	k0	k4	sites
Cre19.g751247	g11279	0.0266457863943035	0.3684947990359175	592.0
Cre06.g305700	g11281	0.3779485230544206	0.6067455803920967	2038.0
Cre02.g141506	g11283	0.0279581169692841	0.308714230261907	3288.0
Cre02.g141606	g11305	0.0340577762930929	0.2481318509279753	12293.0
Cre02.g141586	g11306	0.2226740456675286	0.4233973520533888	511.0
Cre02.g141626	g11312	0.1627322180250108	0.6177000517180353	3553.0
Cre02.g141646	g11313	0.1859007260188692	0.6041149084763642	1042.0
Cre06.g311900	g11322	-0.0	0.3761098210108146	540.0
Cre06.g311850	g11323	0.0356710583992042	0.4810281832771692	732.0
Cre06.g311800	g11324	0.0870771252276825	0.5232311776108385	1034.0
Cre06.g311750	g11325	0.1078779155242389	0.4742813566633883	2324.0
Cre06.g311700	g11326	0.0547453244327388	0.3040988310811232	505.0
Cre06.g311650	g11327	0.0564110008308739	0.3842461902378941	2744.0
Cre06.g311600	g11329	0.0350713244310295	0.3148903841701979	1256.0
Cre06.g311500	g11331	0.122769552720346	0.4207719117994273	2914.0
Cre06.g311450	g11332	0.1707707563235155	0.491198849505457	11451.0
Cre06.g311400	g11333	0.0942780435960244	0.3975130797615664	4194.0
Cre06.g311350	g11335	0.1659802526301812	0.4471825311902569	844.0
Cre06.g311300	g11336	0.2002155911154121	0.5504768813101504	490.0
Cre06.g311250	g11337	0.2162957956675383	0.4971014398548194	12157.0
Cre06.g311200	g11338	0.1032047432422745	0.3471968590667809	1705.0
Cre06.g311150	g11339	0.1823603379612845	0.5416010380748982	2694.0
Cre06.g311100	g11340	0.3179453782109248	0.7017382343690224	1021.0
Cre06.g311050	g11342	0.0420603190706888	0.4434878390261261	1102.0
Cre06.g311000	g11343	0.1180077295762653	0.3562788294224202	2800.0
Cre06.g310950	g11344	0.101800745867933	0.3462620910797947	1665.0
Cre06.g310900	g11345	0.1040627313752357	0.4172159983820611	766.0
Cre06.g310850	g11348	0.0863517343953685	0.4229515868099543	973.0
Cre06.g310800	g11349	0.244166448236833	0.5012409726219316	5335.0
Cre06.g310750	g11350	0.0110961728088105	0.1341594094522363	2645.0
Cre06.g310700	g11351	0.0125263872134486	0.0631952577133048	238.0
Cre06.g310650	g11352	0.1474252726038204	0.3337730312357667	2019.0
Cre06.g310500	g11353	0.1093048520879361	0.4794337216331957	1423.0
Cre06.g310450	g11354	0.0327409741483616	0.2173355318315265	1329.0
Cre06.g310400	g11355	0.0416872067907092	0.2531358346497424	2243.0
Cre06.g310350	g11357	0.104382288261195	0.3924361078234109	984.0
Cre06.g310200	g11358	0.0504391702568755	0.3753871905803471	887.0
Cre06.g310100	g11359	0.0231251563271941	0.2185202448947045	3023.0
Cre06.g310050	g11360	0.0226977432298702	0.151456007747705	768.0
Cre06.g310000	g11361	0.0467472653204153	0.2613885864219579	3112.0
Cre06.g309951	g11364	0.0672407492388924	0.2679014080781609	13244.0
Cre06.g309900	g11365	0.0597234522690053	0.2436054038180324	2477.0
Cre06.g309750	g11366	0.0907082810338196	0.4021716414279518	4467.0
Cre06.g309717	g11367	0.057818986954109	0.2367809454767628	936.0
Cre06.g309650	g11368	0.1552486526793382	0.4355340837902693	11451.0
Cre06.g309600	g11369	0.3430287834869405	0.5678219288701641	2501.0
Cre06.g309550	g11370	0.055274946272391	0.3691830060403913	2183.0
Cre06.g309500	g11372	0.1612139031775828	0.4480170869387023	3149.0
Cre06.g309450	g11373	0.1047104087343778	0.3536664149528658	1564.0
Cre06.g309350	g11375	0.0239382022262288	0.1490030210966131	601.0
Cre06.g309300	g11376	0.1298918049230115	0.4295190290097255	1200.0
Cre06.g309200	g11378	0.1677190222013928	0.5363964883362808	1851.0
Cre06.g309150	g11379	0.0704833009279097	0.4116036538734051	830.0
Cre07.g317450	g11380	0.4530602282911645	0.3960505726503726	456.0
Cre06.g309100	g11385	0.0098685634331333	0.2019150072090341	1678.0
Cre06.g309050	g11387	0.0138892858254281	0.266845123733195	2034.0
Cre06.g309000	g11388	0.0367045717801664	0.2889807380123881	995.0
Cre06.g308950	g11389	0.0541472184033668	0.3040988310811232	623.0
Cre06.g308900	g11390	0.0281345781060939	0.2483648063577097	1586.0
Cre06.g308850	g11391	0.0287433849522349	0.2936578271921672	705.0
Cre06.g308750	g11395	0.0410328241509813	0.2837723837477798	873.0
Cre06.g308700	g11396	0.1989492707331065	0.5357710372536058	1682.0
Cre06.g308650	g11397	0.0764161321530547	0.4583605480771937	2600.0
Cre06.g308533	g11399	0.0468902677360004	0.1045166406828835	199.0
Cre06.g308500	g11400	0.0287752002602975	0.1706278346903906	1365.0
Cre06.g308450	g11401	0.0537142229868646	0.2099158505437215	1424.0
Cre06.g308400	g11402	0.1291348775365617	0.4468490443416123	1771.0
Cre06.g308350	g11403	0.0017942592289648	0.1513996146501936	841.0
Cre06.g308300	g11404	0.0638363594975633	0.3712023832039924	2137.0
Cre06.g308250	g11405	0.0118345650779739	0.0154247081861077	769.0
Cre06.g308150	g11407	0.0595059646761911	0.3112379648380284	2093.0
Cre06.g308100	g11408	0.0993576554359121	0.3152573791007578	1062.0
Cre06.g308050	g11409	0.1258450921732836	0.3181179308402376	507.0
Cre06.g308000	g11410	0.0538535470178908	0.2627767108802675	5726.0
Cre06.g307950	g11411	0.0844943989923855	0.2257863254662834	688.0
Cre06.g307900	g11412	0.0579999025523778	0.4510790655528348	332.0
Cre06.g307850	g11413	0.0846170946513362	0.3476167111684064	3336.0
Cre06.g307800	g11414	0.0744175250706312	0.3831192178244929	1109.0
Cre06.g307750	g11415	0.0710590256920246	0.3416066465121194	962.0
Cre06.g307650	g11416	0.0784394867065841	0.3888579156286957	1859.0
Cre06.g307600	g11417	0.0220979157798215	0.2940315658320178	907.0
Cre06.g307551	g11418	0.0503786461177985	0.2766232311962879	681.0
Cre06.g307500	g11419	0.0116337766475425	0.1367411675954659	1031.0
Cre06.g307450	g11423	0.0214172792182907	0.249247779030746	2525.0
Cre06.g307400	g11424	0.049502499478939	0.2677788856520173	1319.0
Cre06.g307350	g11425	0.138546429513543	0.5058695587411057	2690.0
Cre06.g307300	g11426	0.076429710592304	0.396464765674844	1370.0
Cre06.g307250	g11427	0.0370497079558484	0.2578901461179987	3820.0
Cre06.g307200	g11428	-0.0	0.2082238024487096	222.0
Cre06.g307150	g11429	-0.0	0.1714007999618146	1445.0
Cre06.g307100	g11430	0.0452967827173049	0.2911166029298045	1571.0
Cre06.g306950	g11431	0.0189224795723311	0.206077245993734	4902.0
Cre06.g306900	g11432	0.158179877749598	0.4724950361589907	2627.0
Cre06.g306850	g11434	0.0260081538392259	0.2853658687664753	1474.0
Cre06.g306800	g11435	0.1403832142946213	0.4958308701114966	905.0
Cre06.g306750	g11437	0.0426944525970071	0.3216093540788667	760.0
Cre06.g306700	g11438	0.0533342576460509	0.2948280084634429	1006.0
Cre06.g306650	g11439	0.1259134871212242	0.413564265548433	1466.0
Cre06.g306601	g11440	0.0319197108140969	0.2897029956390129	1863.0
Cre06.g306550	g11441	0.1292784194555898	0.412799349622874	2709.0
Cre06.g306501	g11442	0.2719050475433478	0.6693039351635988	1072.0
Cre06.g306400	g11443	0.0560294378468479	0.4581818117422298	1250.0
Cre06.g306350	g11444	0.043928382018403	0.3107068033427395	558.0
Cre06.g306300	g11445	0.0142861462280208	0.0940565418922651	965.0
Cre06.g306250	g11446	0.0915770226006748	0.5314168544345927	1048.0
Cre06.g306200	g11447	0.0807851650333956	0.288542717851011	705.0
Cre06.g306150	g11448	0.169987125600075	0.5165344376190598	2749.0
Cre06.g306100	g11449	0.0454684663623261	0.2510220279149679	411.0
Cre06.g306000	g11450	0.067389347590369	0.350766491840471	2261.0
Cre06.g305900	g11453	0.089027948123633	0.3335143659460843	1040.0
Cre06.g305850	g11456	0.2370312200149282	0.5599012904835051	2104.0
Cre06.g305750	g11457	0.1174267955186549	0.540512503776413	1187.0
Cre17.g698683	g11460	0.308331531701179	0.6924574373799162	1825.0
Cre17.g698650	g11461	0.0868019640259939	0.3960505726503726	2182.0
Cre12.g554100	g11463	0.4557103742825303	1.1124649703304004	713.0
Cre17.g698600	g11464	0.2137990586704568	0.4236696337771998	1747.0
Cre17.g698550	g11465	0.2219682800251962	0.4635983619899928	5158.0
Cre17.g698450	g11466	0.0269405145428708	0.3408545154111441	1084.0
Cre17.g698400	g11467	0.0243563839124596	0.2707600091529978	690.0
Cre17.g698365	g11468	0.0285919077859148	0.1871393217466738	2682.0
Cre17.g698266	g11469	0.0811601884801745	0.2667776989118254	498.0
Cre17.g698233	g11470	0.1044465505001307	0.4196098902955275	2553.0
Cre17.g698200	g11471	0.1135549044209638	0.3446492470338301	728.0
Cre17.g698150	g11473	0.2236908398716325	0.6097964689923902	2237.0
Cre17.g698100	g11474	0.018611376839793	0.2813007231928449	419.0
Cre17.g698000	g11475	0.0099130310666382	0.1480763959530021	1693.0
Cre17.g697950	g11476	0.1074021009198045	0.37118714797201	2319.0
Cre17.g697934	g11477	0.1955613453856984	0.5030348307732542	970.0
Cre17.g802022	g11478	0.1320473659541491	0.4569820514383928	1045.0
Cre17.g697650	g11481	0.0420760418127726	0.2948584677900928	2479.0
Cre17.g697624	g11482	0.0568993130810351	0.2138260693937169	582.0
Cre17.g697600	g11483	0.3055786079505171	0.4977933477996877	2380.0
Cre17.g697500	g11484	0.0751100112535306	0.2771197616315092	2577.0
Cre17.g697450	g11485	0.0248202663224347	0.1736105945640285	1572.0
Cre17.g697406	g11488	0.1345189437474731	0.4259880282044544	1074.0
Cre17.g697350	g11490	0.0586444262890311	0.2495660701658102	908.0
Cre17.g697334	g11491	0.0537921569343718	0.2578994892346133	2009.0
Cre17.g697300	g11492	0.1001309253928052	0.3620626557274187	6303.0
Cre17.g697200	g11495	0.0440583427466875	0.3003204855586555	1018.0
Cre17.g697150	g11496	0.1614779930684047	0.4593296247452439	11338.0
Cre17.g802021	g11497	0.0725202186018533	0.5851189181621812	324.0
Cre17.g697050	g11498	0.0619283655201713	0.4678395395718321	888.0
Cre17.g697000	g11499	0.1326516180741339	0.3628477135335535	2222.0
Cre17.g696900	g11501	0.1462366502848336	0.5294800128062741	5232.0
Cre17.g696850	g11502	0.0418713371647063	0.4769915750399977	352.0
Cre17.g696800	g11503	0.1099197936565886	0.532858977683689	598.0
Cre17.g696750	g11504	0.108878894383618	0.4823958163490729	7890.0
Cre17.g696700	g11505	0.047761492526966	0.375581465934367	1181.0
Cre17.g696650	g11506	0.1944673296327862	0.5263352457784861	1706.0
Cre17.g696600	g11507	0.0958539461154408	0.4029126181230105	1687.0
Cre17.g696550	g11508	0.0630141420398819	0.3510397146430246	1154.0
Cre17.g696500	g11509	0.0540399882300432	0.4935418955615064	1134.0
Cre17.g696450	g11510	0.1149340594923293	0.4584648306135129	3946.0
Cre17.g696400	g11511	-0.0	0.269530500680923	297.0
Cre17.g696350	g11512	0.0786746849626465	0.3864824521599895	722.0
Cre17.g696300	g11514	0.1038228954209833	0.4004753642457639	3022.0
Cre17.g696250	g11515	0.0587587327929238	0.4049389385307416	4501.0
Cre17.g696200	g11516	0.1328041506808581	0.4913398387280295	452.0
Cre08.g373300	g11529	0.0399852405577785	0.5110566725965469	1738.0
Cre08.g373250	g11530	0.0108776380994211	0.3991626103104813	695.0
Cre08.g373200	g11531	0.0738693817162599	0.3466075838449519	6362.0
Cre08.g373100	g11533	0.0282279144409514	0.2645001919058951	1710.0
Cre08.g373050	g11534	0.0595490944860511	0.3044683802386369	8578.0
Cre08.g372950	g11535	0.0119222163656212	0.2186406365692099	1376.0
Cre08.g372900	g11536	0.0607430199564584	0.3296665243000205	3494.0
Cre08.g372850	g11539	0.0177523080644285	0.2831672399933158	670.0
Cre08.g372800	g11540	0.0098996487549448	0.2326161962278796	3453.0
Cre08.g372750	g11541	0.1103208443791074	0.5147057259541377	1530.0
Cre08.g372550	g11542	0.0078534749004715	0.1656703736851457	960.0
Cre08.g372500	g11543	0.0879515734681659	0.4087080537432624	4589.0
Cre08.g372450	g11544	0.0212969056163854	0.1714007999618146	595.0
Cre04.g217700	g11546	0.1272076335556413	0.1307650403585833	1001.0
Cre08.g372400	g11547	0.0651370063707338	0.3870052368809913	853.0
Cre08.g372350	g11548	0.0979956568746563	0.4033907221154324	588.0
Cre08.g372300	g11549	0.1397193316675855	0.4956088499377568	2305.0
Cre08.g372250	g11550	0.0259734093118688	0.2733147561487868	2092.0
Cre08.g372200	g11551	0.0291298749871979	0.3137763847080541	260.0
Cre08.g372150	g11552	0.0498378253989587	0.3625699871834071	737.0
Cre08.g372100	g11553	0.0055103895216254	0.1271535878762097	1918.0
Cre13.g582150	g11554	0.1692539982506763	0.2423041673172558	2010.0
Cre08.g372000	g11555	0.0495158258233454	0.179226444343955	754.0
Cre08.g371957	g11556	0.0411977398856666	0.3411082366584894	4282.0
Cre08.g800924	g11557	0.1489831796299306	0.366779570507191	5180.0
Cre08.g371650	g11558	0.0521768057447154	0.261805748064967	758.0
Cre08.g371600	g11559	0.2409189783652	0.5178084005558028	3390.0
Cre08.g371450	g11562	0.0112572469879239	0.1001485444683919	543.0
Cre08.g371400	g11563	0.1010081434163589	0.4376382862369074	887.0
Cre08.g371052	g11568	0.0860637988893845	0.3995641092494059	2938.0
Cre08.g371000	g11569	0.0951902156883126	0.4475215573434215	3767.0
Cre08.g370900	g11570	0.1839947898272126	0.5508382400258857	1532.0
Cre08.g370850	g11571	0.0082418411816964	0.2536210696590433	551.0
Cre08.g800920	g11573	0.3256468295045886	0.5955516226480181	2954.0
Cre08.g370750	g11574	0.3093296215148322	0.6055162149012298	5695.0
Cre08.g370700	g11575	0.1235888020121303	0.697033774972142	1021.0
Cre08.g370650	g11576	0.0489720072042189	0.2864509580234777	1031.0
Cre08.g370601	g11577	0.0624141628767245	0.3640650752479258	2472.0
Cre08.g370550	g11578	0.0480163940736982	0.2767833575899958	1620.0
Cre08.g370500	g11579	0.0686549700293955	0.5106578159760982	774.0
Cre08.g370450	g11580	0.0683260216808661	0.2123446919369401	756.0
Cre08.g370401	g11581	0.0072551956337837	0.1569685788795436	1263.0
Cre08.g370350	g11582	0.0269087157486764	0.4005618644476933	1068.0
Cre08.g370300	g11583	0.0050675868471598	0.269530500680923	308.0
Cre08.g370250	g11584	0.0556243906859341	0.2816132069221714	2787.0
Cre08.g370150	g11586	0.2803152762437761	0.4335583880813685	664.0
Cre08.g370116	g11601	0.3158929534027669	0.6668505200322524	6439.0
Cre08.g369900	g11603	0.412730199705805	0.5578431850340251	1834.0
Cre08.g369650	g11604	0.3734312467351167	0.8217915849344073	2873.0
Cre08.g369600	g11605	0.1021253037294264	0.439330184377078	1548.0
Cre08.g369150	g11607	0.0355219591336849	0.3172570633193053	2290.0
Cre08.g369200	g11608	0.3154170744517693	0.5902244518332002	2436.0
Cre08.g369250	g11609	0.1245849842568533	0.4221280093906278	2298.0
Cre08.g369300	g11610	0.0439456231995396	0.3254677979268529	979.0
Cre08.g369350	g11611	0.0557100557871528	0.4692794248233094	237.0
Cre08.g369400	g11612	0.0223420776015803	0.5393420002224046	484.0
Cre08.g369500	g11613	0.1591308899577268	0.4473902586531552	429.0
Cre08.g369000	g11615	0.0588537115811214	0.4168619325192359	898.0
Cre08.g368950	g11616	0.0180965263507562	0.2337347646678822	1199.0
Cre08.g368900	g11617	0.0208016503441476	0.2571666322797833	2619.0
Cre08.g368850	g11618	0.0868387747452827	0.3831192178244929	741.0
Cre08.g368800	g11619	0.0735883919688925	0.4108359977163149	634.0
Cre08.g368750	g11620	0.3139851336076714	0.7001237280326863	2620.0
Cre08.g368700	g11621	0.0441001933233993	0.3362289500884926	1529.0
Cre08.g368550	g11622	0.2066491020473813	0.740539990168414	908.0
Cre08.g368500	g11623	0.0334627991166051	0.4949174691025971	420.0
Cre08.g368450	g11624	0.0286602035678793	0.241324566923638	881.0
Cre08.g368400	g11625	0.014334907369959	0.1673576634856572	1485.0
Cre08.g368350	g11626	0.0528832748911279	0.3389888428072928	3501.0
Cre08.g368300	g11627	0.2143049168450264	0.4383389542579993	2313.0
Cre08.g368250	g11628	0.0657207009860827	0.2561372876309181	1626.0
Cre08.g368200	g11629	0.1643256062229383	0.4684383818419866	865.0
Cre08.g368100	g11630	0.1605334727491007	0.5830193367070193	5045.0
Cre08.g368050	g11631	0.1715067496241291	0.3919428490091827	444.0
Cre03.g172750	g11632	0.4058874374320146	0.670425275443087	2056.0
Cre08.g367950	g11633	0.1024404310911252	0.5091100819183988	4268.0
Cre08.g367800	g11636	0.0650289994581047	0.2982317868202165	925.0
Cre08.g367750	g11637	0.0356603669473762	0.35611967692925	1225.0
Cre08.g367700	g11638	0.138237676239638	0.4865858832037206	1385.0
Cre08.g367650	g11639	0.0800954355605911	0.4160443519809232	1109.0
Cre08.g367600	g11640	0.0383996110176388	0.3537858702370237	1127.0
Cre08.g367500	g11641	0.028420179708914	0.2919429734109833	768.0
Cre08.g367350	g11643	0.0378899304202069	0.3789492309105866	1293.0
Cre08.g367300	g11644	0.0651508282830725	0.3822040255205708	1921.0
Cre08.g367250	g11645	0.0574443341110378	0.311207889047031	4814.0
Cre08.g367200	g11646	0.0208391960570285	0.2277071993609116	2384.0
Cre08.g367150	g11647	0.0636987401522851	0.4012861960063777	1432.0
Cre08.g367100	g11648	0.1338674232724185	0.4648922515749168	2448.0
Cre08.g367000	g11651	0.1632749097997748	0.5359900393356817	1753.0
Cre08.g366950	g11652	0.1890203900144939	0.6063115465642975	3078.0
Cre08.g366900	g11653	0.1485305920398341	0.535922634208353	2681.0
Cre08.g366874	g11654	0.1890455227291924	0.6555231919382044	2345.0
Cre08.g366850	g11655	0.2124798329499625	0.6268526107211013	3006.0
Cre08.g366800	g11656	0.4403143284255267	0.944910327198174	1768.0
Cre08.g366750	g11657	0.2480561714341708	0.530620971726065	1053.0
Cre08.g366700	g11658	0.2370279736551795	0.7090854871242078	1443.0
Cre08.g366650	g11660	0.2901011783378725	0.66210788986262	4984.0
Cre08.g366600	g11661	0.285329805405918	0.6799779751301342	3148.0
Cre08.g366579	g11662	0.2395088352051266	0.6267826839111118	2450.0
Cre08.g366550	g11663	0.230955065980715	0.6079819279453125	3795.0
Cre08.g366450	g11667	0.1185082254700039	0.5464454471667697	1343.0
Cre08.g366400	g11668	0.0369715066915853	0.390096012321228	1049.0
Cre08.g366350	g11669	0.3812276657499606	0.7264193703149339	1348.0
Cre08.g366300	g11670	0.3702290568408788	0.7583579832731167	4590.0
Cre08.g366250	g11671	0.3539413170954809	0.9144706942652768	2033.0
Cre08.g366200	g11673	0.1668080115739178	0.4509924379647391	1608.0
Cre08.g366150	g11674	0.0422517587141255	0.2319660950603335	5234.0
Cre08.g366101	g11676	0.0320405233187208	0.391866720724499	6392.0
Cre08.g366050	g11677	0.0312219899849875	0.3498193559233886	513.0
Cre08.g366000	g11678	0.0217406526549392	0.4259880282044544	208.0
Cre08.g365950	g11679	0.1095494428376862	0.2969972525094844	2212.0
Cre08.g365900	g11680	0.1170031863574359	0.3118978614967972	732.0
Cre08.g365851	g11681	0.0574793710165847	0.3380526591937717	1534.0
Cre08.g365825	g11682	0.1635103663095704	0.4348934858599588	2795.0
Cre08.g365720	g11685	0.2987859399148195	0.67003961045541	4296.0
Cre08.g800951	g11686	0.5721568139359108	0.840877227069138	1197.0
Cre08.g365692	g11687	0.0191550714914248	0.1515931380676007	1924.0
Cre08.g365664	g11689	0.3498625381668619	0.7801511448837712	1210.0
Cre08.g365632	g11690	0.0488105051217446	0.2889807380123881	1009.0
Cre08.g365600	g11691	0.06249609868	0.3209210678631172	3391.0
Cre08.g365550	g11692	0.0932463137734779	0.392734734146289	1470.0
Cre08.g365500	g11693	0.2349949480567715	0.6232753947653387	2141.0
Cre08.g365450	g11694	0.0533661460192422	0.2223945729361752	1376.0
Cre08.g365400	g11695	0.0074166240969353	0.0561009098120238	406.0
Cre08.g365351	g11696	0.2514054107359696	0.6203802721744934	1974.0
Cre08.g365100	g11701	0.0385689088555778	0.1879294413632052	1629.0
Cre08.g365000	g11702	0.15112401107527	0.5496954636560345	3896.0
Cre08.g364862	g11704	0.1018511558692963	0.3295249948378843	4234.0
Cre08.g364850	g11705	0.0485521477758474	0.42515608136374	1228.0
Cre08.g364800	g11706	0.0172695933647585	0.1305322205204636	4162.0
Cre08.g364751	g11707	0.1835189156403095	0.7838295579226647	7380.0
Cre08.g364700	g11708	0.0418435197213116	0.3074848413470182	1042.0
Cre08.g364650	g11709	0.0387182740539803	0.4193880766469491	883.0
Cre08.g364600	g11710	0.0619185530046347	0.3960505726503726	1134.0
Cre08.g364550	g11711	0.1592840844946652	0.501385904066439	4156.0
Cre08.g364501	g11712	0.1669389419711058	0.5800646122497973	4133.0
Cre08.g364400	g11713	0.0446547666179715	0.357151244399957	3585.0
Cre08.g364351	g11714	0.0724833021130961	0.2962726731116887	815.0
